steamId,price,copiesSold,publisherClass,reviewScore,aiContent
2372510,2.99,1,Hobbyist,Mostly Positive,
2489710,2.99,1,Hobbyist,Positive,
2513180,2.99,1,Hobbyist,Positive,
2486560,2.99,1,Hobbyist,Negative,
2373180,2.99,1,Hobbyist,Negative,
2491880,2.99,1,Hobbyist,Positive,
2515190,2.99,1,Hobbyist,Negative,
2491950,2.99,1,Hobbyist,Negative,
2104910,2.99,1,Hobbyist,Negative,
2246840,2.99,1,Hobbyist,Negative,
2520900,2.99,1,Hobbyist,Negative,
2406080,2.99,1,Hobbyist,Negative,
2326790,2.99,1,Hobbyist,Mixed,
2021520,2.99,1,Hobbyist,Negative,
1728590,2.99,1,Hobbyist,Mostly Negative,
1204550,2.99,1,Hobbyist,Mostly Negative,
2535380,2.99,1,Hobbyist,Mostly Positive,
1806480,2.99,1,Hobbyist,Negative,
2336080,2.99,1,Hobbyist,Positive,
2535700,2.99,1,Hobbyist,Mixed,
2505640,2.99,1,Hobbyist,Negative,
2247410,2.49,1,Hobbyist,Positive,
1391490,2.99,1,Hobbyist,Negative,
1119090,2.99,1,Hobbyist,Negative,
1583600,2.99,1,Hobbyist,Negative,
1940500,2.99,1,Hobbyist,Negative,
2074550,2.99,1,Hobbyist,Positive,
2092000,2.99,1,Hobbyist,Negative,
2538030,2.99,1,Hobbyist,Positive,
2552290,2.99,1,Hobbyist,Negative,
2339050,2.99,1,Hobbyist,Positive,
2373060,2.99,1,Hobbyist,Positive,
2378810,2.99,1,Hobbyist,Positive,
2527700,2.99,1,Hobbyist,Positive,
2493470,2.99,1,Hobbyist,Negative,
2557950,2.99,1,Hobbyist,Negative,
2063660,2.99,1,Hobbyist,Positive,
2549880,2.99,1,Hobbyist,Positive,
2406730,2.99,1,Hobbyist,Negative,
2251280,2.99,1,Indie,Negative,
2410850,2.99,1,Hobbyist,Negative,
2570040,2.99,1,Hobbyist,Positive,
1114390,2.99,1,Hobbyist,Negative,
2458260,2.99,1,Hobbyist,Negative,
2454140,2.99,1,Hobbyist,Mixed,
2532830,2.5,1,Hobbyist,Negative,
2069240,2.99,1,Hobbyist,Negative,
2508090,2.99,1,Hobbyist,Negative,
2444480,2.99,1,Hobbyist,Positive,
2538860,2.99,1,Hobbyist,Negative,
2445370,2.99,1,Hobbyist,Negative,
2585490,2.99,1,Hobbyist,Negative,
2420710,2.99,1,Hobbyist,Negative,
2523160,2.99,1,Hobbyist,Positive,
2525750,2.99,1,Hobbyist,Negative,
2593830,2.99,1,Hobbyist,Mixed,
1768210,3.0,1,Hobbyist,Positive,
2606610,3.0,1,Hobbyist,Positive,
2605410,2.99,1,Hobbyist,Positive,
2599060,2.99,1,Hobbyist,Negative,
2626510,2.79,1,Hobbyist,Negative,
2613580,2.99,1,Hobbyist,Negative,
2346980,2.99,1,Hobbyist,Negative,
2634300,2.99,1,Hobbyist,Positive,
2641680,2.99,1,Hobbyist,Negative,
2632160,2.99,1,Hobbyist,Negative,
2631100,2.99,1,Hobbyist,Negative,
2646280,2.99,1,Hobbyist,Negative,
2625930,2.99,1,Hobbyist,Negative,
2635480,2.99,1,Hobbyist,Negative,
2567260,2.99,1,Hobbyist,Negative,
2653850,2.99,1,Hobbyist,Negative,
2612670,2.99,1,Hobbyist,Positive,
2663310,2.99,1,Hobbyist,Positive,
2664540,2.99,1,Hobbyist,Negative,
2524570,2.99,1,Hobbyist,Negative,
2628950,2.99,1,Hobbyist,Positive,
2642980,2.99,1,Hobbyist,Negative,
2669560,2.99,1,Indie,Negative,
2649000,2.99,1,Hobbyist,Positive,
2657860,2.99,1,Hobbyist,Negative,
2670940,2.99,1,Hobbyist,Negative,
2663110,2.99,1,Hobbyist,Negative,
2671200,2.99,1,Hobbyist,Negative,
2656280,2.99,1,Hobbyist,Negative,
2626200,2.99,1,Hobbyist,Negative,
2684230,2.99,1,Hobbyist,Negative,
2685780,2.99,1,Hobbyist,Negative,
2644120,2.99,1,Hobbyist,Negative,
2683510,2.99,1,Hobbyist,Negative,
2555930,2.99,1,Hobbyist,Positive,
2700220,2.99,1,Hobbyist,Positive,
2689820,2.99,1,Hobbyist,Negative,
2622030,2.99,1,Hobbyist,Negative,
2598960,2.99,1,Hobbyist,Positive,
2674760,2.99,1,Hobbyist,Positive,
2509420,2.99,1,Hobbyist,Positive,
2674510,2.99,1,Hobbyist,Negative,
2713370,2.99,1,Hobbyist,Negative,
2710790,2.99,1,Hobbyist,Negative,
2717110,2.99,1,Hobbyist,Positive,
2691420,2.99,1,Hobbyist,Negative,
2717250,2.99,1,Hobbyist,Negative,
2717330,2.99,1,Hobbyist,Negative,
2733780,2.99,1,Hobbyist,Positive,
2720670,2.99,1,Hobbyist,Positive,
2745000,2.99,1,Hobbyist,Negative,
2729570,2.99,1,Hobbyist,Positive,
2749300,2.99,1,Hobbyist,Negative,
2368200,2.99,1,Hobbyist,Positive,
2724020,2.99,1,Hobbyist,Positive,
2489250,2.99,1,Hobbyist,Negative,
2744550,2.99,1,Hobbyist,Negative,
2752760,2.99,1,Hobbyist,Negative,
2742490,2.99,1,Hobbyist,Positive,
2498340,2.49,1,Hobbyist,Positive,
2726110,2.99,1,Indie,Mixed,
2755760,2.99,1,Hobbyist,Negative,
2532730,2.99,1,Hobbyist,Negative,
2775470,2.99,1,Hobbyist,Positive,
2707840,2.99,1,Hobbyist,Negative,
2784360,2.99,1,Hobbyist,Negative,
2770230,2.99,1,Hobbyist,Negative,
2587470,2.99,1,Hobbyist,Negative,
2786960,2.49,1,Hobbyist,Negative,
2792100,2.99,1,Hobbyist,Negative,
2796280,2.99,1,Hobbyist,Negative,
2796100,2.99,1,Hobbyist,Positive,
2813970,2.99,1,Hobbyist,Negative,
2808860,2.99,1,Hobbyist,Negative,
2817240,2.99,1,Hobbyist,Positive,
2814180,2.99,1,Hobbyist,Negative,
2565350,2.99,1,Hobbyist,Negative,
2819610,2.99,1,Hobbyist,Negative,
2818590,2.99,1,Hobbyist,Positive,
2812520,2.99,1,Hobbyist,Negative,
2815670,2.99,1,Hobbyist,Negative,
2825650,2.99,1,Hobbyist,Negative,
2618540,2.99,1,Hobbyist,Mixed,
2796980,2.99,1,Hobbyist,Negative,
2835430,2.99,1,Hobbyist,Positive,
2839190,2.99,1,Hobbyist,Negative,
2852130,2.99,1,Hobbyist,Negative,
2836260,2.5,1,Hobbyist,Negative,
2860250,2.99,1,Hobbyist,Negative,
2831870,2.99,1,Hobbyist,Negative,
2829330,2.99,1,Hobbyist,Negative,
2865330,2.99,1,Hobbyist,Negative,
2077200,2.99,1,Hobbyist,Negative,
2854030,2.99,1,Hobbyist,Positive,
2865160,2.99,1,Hobbyist,Negative,
2838960,2.99,1,Hobbyist,Positive,
2727970,2.99,1,Hobbyist,Negative,
2882340,2.99,1,Hobbyist,Negative,
2862560,2.99,1,Hobbyist,Positive,
2887900,2.99,1,Hobbyist,Negative,
2876440,2.99,1,Hobbyist,Positive,
2400100,2.99,1,Hobbyist,Negative,
2894730,2.99,1,Hobbyist,Positive,
2844980,2.99,1,Hobbyist,Positive,
2902460,2.99,1,Hobbyist,Negative,
2790590,2.99,1,Hobbyist,Negative,
2790550,2.99,1,Hobbyist,Negative,
2852650,2.99,1,Hobbyist,Positive,
2858220,2.99,1,Hobbyist,Negative,
2900890,2.99,1,Hobbyist,Positive,
2906800,2.99,1,Hobbyist,Positive,
2889870,2.99,1,Hobbyist,Positive,
2794970,2.99,1,Hobbyist,Negative,
2886150,2.99,1,Hobbyist,Positive,
2410430,2.99,1,Hobbyist,Mixed,
2901820,2.99,1,Hobbyist,Negative,
2822460,2.99,1,Hobbyist,Negative,
2914880,2.99,1,Hobbyist,Negative,
2907200,2.99,1,Hobbyist,Negative,
2786130,2.99,1,Hobbyist,Negative,
2915880,2.99,1,Hobbyist,Positive,
1103010,2.99,1,Hobbyist,Negative,
2467870,2.99,1,Hobbyist,Mostly Positive,
2920330,2.99,1,Hobbyist,Negative,
2786140,2.99,1,Hobbyist,Negative,
2926300,2.99,1,Hobbyist,Negative,
2949880,2.99,1,Hobbyist,Negative,
2928790,2.99,1,Hobbyist,Positive,
2920110,2.99,1,Hobbyist,Negative,
2876110,2.99,1,Hobbyist,Negative,
2933950,2.99,1,Hobbyist,Negative,
2957620,2.99,1,Hobbyist,Negative,
2945370,2.99,1,Hobbyist,Negative,
2964590,2.99,1,Hobbyist,Positive,
2973840,2.99,1,Hobbyist,Negative,
2971830,2.99,1,Hobbyist,Negative,
2876680,2.99,1,Hobbyist,Negative,
2968570,2.99,1,Hobbyist,Negative,
2916440,2.99,1,Hobbyist,Positive,
2977960,2.99,1,Hobbyist,Positive,
2972260,2.99,1,Hobbyist,Negative,
2758410,2.99,1,Hobbyist,Negative,
2960980,2.99,1,Hobbyist,Positive,
2999820,2.99,1,Hobbyist,Negative,
2995700,2.99,1,Hobbyist,Negative,
2986170,2.99,1,Hobbyist,Positive,
3007590,2.99,1,Hobbyist,Negative,
2343890,2.99,1,Hobbyist,Negative,
3008100,2.99,1,Indie,Negative,
3006670,2.99,1,Hobbyist,Positive,
2985410,2.99,1,Indie,Negative,
2944010,2.99,1,Hobbyist,Negative,
3013900,2.99,1,Hobbyist,Positive,
2979450,2.99,1,Hobbyist,Negative,
3019440,3.2,1,Hobbyist,Negative,
3018680,2.99,1,Hobbyist,Negative,
3007260,2.99,1,Hobbyist,Negative,
3028900,2.99,1,Hobbyist,Mixed,
3021650,2.99,1,Hobbyist,Negative,
2991820,3.0,1,Hobbyist,Negative,
2990330,2.99,1,Hobbyist,Negative,
3008150,2.99,1,Indie,Negative,
3040740,2.99,1,Hobbyist,Negative,
3021440,2.99,1,Hobbyist,Positive,
3045540,2.99,1,Hobbyist,Positive,
3050200,2.99,1,Hobbyist,Negative,
3057250,2.99,1,Hobbyist,Positive,
3059790,2.99,1,Hobbyist,Negative,
2923630,2.99,1,Hobbyist,Negative,
3042260,2.99,1,Hobbyist,Negative,
2966530,2.99,1,Hobbyist,Negative,
3060790,2.99,1,Hobbyist,Positive,
2947830,2.99,1,Hobbyist,Negative,
3070510,2.99,1,Hobbyist,Negative,
3022510,2.79,1,Hobbyist,Positive,
2431210,2.99,1,Hobbyist,Negative,
3024100,2.99,1,Hobbyist,Negative,
3033310,2.99,1,Hobbyist,Negative,
3076420,2.99,1,Hobbyist,Positive,
3043960,2.99,1,Hobbyist,Negative,
3062620,2.99,1,Hobbyist,Positive,
3098390,2.99,1,Hobbyist,Mixed,
3031140,2.99,1,Hobbyist,Negative,
3071050,2.99,1,Hobbyist,Negative,
3018730,2.99,1,Hobbyist,Negative,
3108110,2.99,1,Hobbyist,Negative,
2966360,2.99,1,Hobbyist,Negative,
3099380,2.99,1,Hobbyist,Positive,
3095790,2.99,1,Hobbyist,Negative,
3120760,2.99,1,Hobbyist,Negative,
3126050,2.99,1,Hobbyist,Positive,
3124470,2.99,1,Hobbyist,Negative,
3115230,2.5,1,Hobbyist,Negative,
2963970,2.99,1,Hobbyist,Negative,
3097780,2.99,1,Indie,Negative,
3117600,2.99,1,Hobbyist,Negative,
3094050,2.99,1,Hobbyist,Negative,
3135550,2.99,1,Hobbyist,Negative,
3128440,2.99,1,Hobbyist,Negative,
3147550,2.99,1,Hobbyist,Positive,
3135110,2.99,1,Hobbyist,Positive,
2871950,2.99,1,Hobbyist,Negative,
3111290,2.99,1,Hobbyist,Positive,
3090600,2.99,1,Hobbyist,Positive,
2960670,2.99,1,Hobbyist,Negative,
3072150,2.99,1,Hobbyist,Negative,
3144680,3.2,1,Hobbyist,Negative,
3076790,2.99,1,Hobbyist,Negative,
3145260,2.99,1,Hobbyist,Negative,
3170980,2.99,1,Hobbyist,Negative,
3161260,2.99,1,Hobbyist,Negative,
3171080,2.99,1,Hobbyist,Negative,
3165310,2.99,1,Hobbyist,Positive,
3141500,2.99,1,Hobbyist,Mixed,
3098630,2.99,1,Hobbyist,Negative,
3151500,2.99,1,Hobbyist,Negative,
3175380,2.99,1,Hobbyist,Negative,
2875120,2.99,1,Hobbyist,Negative,
3174510,2.99,1,Hobbyist,Negative,
3148430,2.99,1,Hobbyist,Negative,
3177590,2.99,1,Hobbyist,Positive,
3179750,2.99,1,Hobbyist,Mixed,
2589450,2.99,1,Hobbyist,Negative,
3184570,2.99,1,Hobbyist,Positive,
3184720,2.99,1,Hobbyist,Negative,
3099030,2.99,1,Hobbyist,Positive,
3185180,3.0,1,Hobbyist,Negative,
3220760,2.99,1,Hobbyist,Positive,
3141750,2.99,1,Hobbyist,Negative,
3224260,2.99,1,Hobbyist,Negative,
3217590,2.99,1,Indie,Positive,
3204430,2.99,1,Hobbyist,Positive,
3232250,2.99,1,Hobbyist,Negative,
2930700,2.99,1,Hobbyist,Negative,
3018620,2.99,1,Hobbyist,Negative,
3212880,2.99,1,Hobbyist,Positive,
3252270,3.33,1,Hobbyist,Positive,
3215310,2.99,1,Hobbyist,Negative,
3171780,2.99,1,Hobbyist,Negative,
3153130,2.99,1,Hobbyist,Negative,
3259450,2.99,1,Hobbyist,Negative,
3246460,2.99,1,Hobbyist,Negative,
3276980,2.99,1,Hobbyist,Negative,
3263550,2.99,1,Hobbyist,Negative,
2600810,2.99,1,Hobbyist,Negative,
3253420,3.17,1,Hobbyist,Negative,
3053960,2.99,1,Hobbyist,Negative,
3241170,2.99,1,Hobbyist,Negative,
3254630,2.99,1,Hobbyist,Negative,
3224180,2.99,1,Hobbyist,Negative,
3272680,2.99,1,Hobbyist,Negative,
3277060,2.99,1,Indie,Negative,
3210840,2.99,1,Hobbyist,Negative,
3283950,2.99,1,Indie,Negative,
3285320,2.99,1,Hobbyist,Negative,
2995880,2.99,1,Hobbyist,Negative,
3283070,2.99,1,Hobbyist,Positive,
1424560,2.99,1,Hobbyist,Negative,
3126660,2.99,1,Hobbyist,Positive,
3144440,2.99,1,Hobbyist,Positive,
3297030,2.59,1,Hobbyist,Negative,
3266350,2.99,1,Hobbyist,Negative,
3267710,2.99,1,Hobbyist,Negative,
1569790,2.99,1,Hobbyist,Negative,
3303560,2.99,1,Hobbyist,Negative,
3300670,2.99,1,Hobbyist,Negative,
3285200,2.99,1,Hobbyist,Negative,
3316590,2.99,1,Hobbyist,Mixed,
3256630,2.99,1,Hobbyist,Negative,
3309980,2.99,1,Hobbyist,Negative,
3319040,2.99,1,Hobbyist,Negative,
3326250,2.99,1,Hobbyist,Positive,
3302620,2.99,1,Hobbyist,Negative,
3331350,2.99,1,Indie,Negative,
3294100,2.99,1,Hobbyist,Negative,
3322930,2.99,1,Hobbyist,Positive,
3278100,2.99,1,Hobbyist,Negative,
3215300,2.99,1,Hobbyist,Negative,
3340250,2.99,1,Hobbyist,Positive,
3343670,2.99,1,Indie,Negative,
2765910,2.99,1,Hobbyist,Negative,
3331280,2.99,1,Hobbyist,Mixed,
875590,2.99,1,Hobbyist,Negative,
3358410,3.22,1,Hobbyist,Negative,
3346250,2.99,1,Hobbyist,Negative,
3271100,2.99,1,Hobbyist,Negative,
3346270,2.99,1,Hobbyist,Negative,
3367700,2.99,1,Hobbyist,Positive,
3345150,2.99,1,Hobbyist,Negative,
3300820,2.99,1,Hobbyist,Negative,
3374360,2.99,1,Hobbyist,Negative,
3361030,2.99,1,Hobbyist,Positive,
3374550,2.99,1,Hobbyist,Negative,
3377990,2.99,1,Hobbyist,Negative,
3337740,2.99,1,Indie,Negative,
3117720,2.99,1,Indie,Negative,
3333650,2.99,1,Hobbyist,Negative,
3376830,2.99,1,Indie,Negative,
3382280,2.99,1,Hobbyist,Positive,
3371220,2.99,1,Hobbyist,Positive,
3378250,2.99,1,Hobbyist,Negative,
3350630,2.99,1,Hobbyist,Negative,
3340760,2.99,1,Hobbyist,Negative,
3381380,2.99,1,Hobbyist,Negative,
3341950,2.99,1,Hobbyist,Negative,
3239900,2.99,1,Hobbyist,Negative,
3018770,2.99,1,Hobbyist,Positive,
2687390,2.99,1,Hobbyist,Negative,
3388140,2.99,1,Hobbyist,Negative,
3399880,2.99,1,Hobbyist,Negative,
3383880,2.99,1,Hobbyist,Negative,
3308930,2.99,1,Hobbyist,Negative,
3318090,2.99,1,Hobbyist,Negative,
3417350,2.99,1,Hobbyist,Positive,
3413270,2.99,1,Hobbyist,Negative,
3428180,2.99,1,Hobbyist,Negative,
3430140,2.99,1,Hobbyist,Negative,
3434280,2.99,1,Hobbyist,Negative,
3394750,2.99,1,Hobbyist,Positive,
3412760,2.99,1,Hobbyist,Positive,
3432050,2.99,1,Hobbyist,Negative,
3395210,2.99,1,Hobbyist,Negative,
3393690,2.99,1,Hobbyist,Positive,
3443560,2.99,1,Hobbyist,Negative,
3442010,2.99,1,Hobbyist,Negative,
2704320,2.82,1,Hobbyist,Negative,
3404890,2.99,1,Hobbyist,Negative,
3422770,2.99,1,Hobbyist,Negative,
3434740,2.99,1,Hobbyist,Negative,
3397380,2.99,1,Hobbyist,Negative,
3332170,2.99,1,Hobbyist,Negative,
3441750,2.99,1,Hobbyist,Negative,
3471440,2.99,1,Indie,Negative,
3470090,2.99,1,Hobbyist,Negative,
3461280,2.99,1,Hobbyist,Positive,
3460950,2.99,1,Hobbyist,Negative,
3472030,2.99,1,Hobbyist,Negative,
3481110,2.99,1,Indie,Negative,
3436630,2.99,1,Hobbyist,Negative,
3469140,2.99,1,Hobbyist,Negative,
3415680,2.99,1,Hobbyist,Negative,
3435120,2.99,1,Hobbyist,Negative,
3447680,2.99,1,Hobbyist,Positive,
3420910,2.99,1,Hobbyist,Negative,
3186400,2.99,1,Hobbyist,Positive,
3338390,2.99,1,Hobbyist,Positive,
3483690,2.99,1,Hobbyist,Negative,
3018070,2.99,1,Hobbyist,Positive,
3479070,2.99,1,Hobbyist,Negative,
3501960,2.99,1,Hobbyist,Negative,
3509390,2.99,1,Hobbyist,Negative,
3489150,2.99,1,Indie,Negative,
3513970,2.99,1,Indie,Negative,
3513740,2.99,1,Hobbyist,Negative,
2973250,2.99,1,Hobbyist,Negative,
3497420,2.99,1,Hobbyist,Negative,
3399590,2.99,1,Indie,Positive,
3492250,2.99,1,Hobbyist,Positive,
3490690,2.99,1,Hobbyist,Positive,
3061470,2.99,1,Hobbyist,Negative,
3535590,2.99,1,Hobbyist,Negative,
3071070,2.99,1,Hobbyist,Negative,
3509120,2.99,1,Hobbyist,Positive,
3438760,2.99,1,Hobbyist,Negative,
3527900,2.99,1,Hobbyist,Negative,
3491110,2.99,1,Hobbyist,Negative,
3532380,2.99,1,Hobbyist,Negative,
3545640,2.99,1,Hobbyist,Negative,
3549270,2.99,1,Hobbyist,Negative,
3482390,2.99,1,Hobbyist,Negative,
3543450,2.99,1,Hobbyist,Negative,
3549370,2.99,1,Hobbyist,Negative,
3343650,2.99,1,Hobbyist,Negative,
3555700,2.99,1,Hobbyist,Negative,
3496850,2.99,1,Hobbyist,Negative,
3540510,2.99,1,Hobbyist,Negative,
3553920,2.99,1,Hobbyist,Negative,
3540460,2.99,1,Hobbyist,Positive,
3567810,2.99,1,Hobbyist,Negative,
3564130,2.99,1,Hobbyist,Negative,
3561070,2.99,1,Hobbyist,Negative,
3571830,2.99,1,Hobbyist,Negative,
3550260,2.99,1,Indie,Negative,
3362830,2.99,1,Hobbyist,Negative,
3484870,2.99,1,Hobbyist,Positive,
3551850,2.99,1,Hobbyist,Negative,
3564660,2.99,1,Hobbyist,Negative,
3577780,2.99,1,Hobbyist,Negative,
3574320,2.99,1,Hobbyist,Positive,
3442450,2.99,1,Hobbyist,Negative,
3561300,2.99,1,Hobbyist,Negative,
3485900,2.99,1,Hobbyist,Negative,
3564140,2.99,1,Hobbyist,Negative,
3427560,2.99,1,Hobbyist,Negative,
3575290,2.99,1,Hobbyist,Negative,
3438460,2.99,1,Hobbyist,Positive,
3574850,2.99,1,Hobbyist,Positive,
3519870,2.99,1,Hobbyist,Negative,
2242660,1.99,1,Hobbyist,Negative,
2245250,1.99,1,Hobbyist,Negative,
2226190,1.99,1,Hobbyist,Negative,
2239850,1.99,1,Hobbyist,Negative,
2195240,1.99,1,Hobbyist,Negative,
2237150,1.99,1,Hobbyist,Negative,
2241350,1.99,1,Hobbyist,Mixed,
2234570,1.99,1,Hobbyist,Negative,
2194050,1.99,1,Hobbyist,Negative,
2239050,1.99,1,Hobbyist,Mixed,
2173980,1.99,1,Hobbyist,Negative,
2127330,1.99,1,Hobbyist,Negative,
2208720,1.99,1,Hobbyist,Negative,
1052390,1.99,1,Indie,Negative,
2131080,1.99,1,Hobbyist,Positive,
2157910,1.99,1,Hobbyist,Negative,
2215300,1.99,1,Hobbyist,Negative,
2181820,1.99,1,Hobbyist,Positive,
1715040,1.99,1,Hobbyist,Negative,
2202070,1.99,1,Hobbyist,Negative,
2188010,1.99,1,Hobbyist,Negative,
2069350,1.99,1,Hobbyist,Negative,
2192660,1.99,1,Hobbyist,Negative,
1838780,1.99,1,Hobbyist,Negative,
2186740,1.99,1,Hobbyist,Positive,
2190280,1.99,1,Hobbyist,Positive,
2181750,1.99,1,Hobbyist,Negative,
2092010,1.99,1,Hobbyist,Positive,
2164040,1.99,1,Hobbyist,Negative,
2172780,1.99,1,Hobbyist,Mixed,
2014330,1.99,1,Hobbyist,Negative,
1769260,1.99,1,Hobbyist,Mixed,
2125230,1.99,1,Hobbyist,Negative,
2155570,1.99,1,Hobbyist,Negative,
2147420,1.99,1,Hobbyist,Negative,
2153300,1.99,1,Hobbyist,Negative,
2072520,1.99,1,Hobbyist,Negative,
2149190,1.99,1,Hobbyist,Positive,
1791230,1.99,1,Hobbyist,Positive,
2136390,1.99,1,Hobbyist,Negative,
2116670,1.99,1,Hobbyist,Negative,
2133250,1.99,1,Hobbyist,Positive,
2115880,1.99,1,Hobbyist,Negative,
2121960,1.99,1,Hobbyist,Negative,
2120960,1.99,1,Hobbyist,Negative,
1913900,1.99,1,Hobbyist,Negative,
2089170,1.99,1,Hobbyist,Positive,
2095220,1.99,1,Hobbyist,Negative,
2115480,1.99,1,Hobbyist,Mostly Positive,
1994280,1.99,1,Indie,Negative,
2020330,1.99,1,Hobbyist,Positive,
2090400,1.99,1,Hobbyist,Negative,
2071550,1.99,1,Hobbyist,Negative,
2085450,1.99,1,Hobbyist,Negative,
2018420,1.99,1,Hobbyist,Negative,
2078160,1.99,1,Hobbyist,Mostly Positive,
2053770,1.99,1,Hobbyist,Negative,
2069720,1.99,1,Hobbyist,Positive,
2072020,1.99,1,Hobbyist,Negative,
2061050,1.99,1,Hobbyist,Negative,
2072550,1.99,1,Hobbyist,Positive,
1890000,1.99,1,Hobbyist,Mixed,
2072330,1.99,1,Hobbyist,Negative,
2058250,1.99,1,Hobbyist,Negative,
1992520,1.99,1,Hobbyist,Negative,
2011110,1.99,1,Hobbyist,Negative,
1869630,1.99,1,Hobbyist,Negative,
1881240,1.99,1,Hobbyist,Positive,
2001060,1.99,1,Hobbyist,Mixed,
1780530,1.99,1,Hobbyist,Negative,
1756500,1.99,1,Hobbyist,Negative,
1976730,1.99,1,Hobbyist,Negative,
1898690,1.99,1,Hobbyist,Negative,
1712590,1.99,1,Hobbyist,Positive,
1897870,1.99,1,Hobbyist,Negative,
1924050,1.99,1,Hobbyist,Negative,
1818080,1.99,1,Hobbyist,Negative,
1850980,1.99,1,Hobbyist,Negative,
1865940,1.99,1,Hobbyist,Positive,
1949720,1.99,1,Hobbyist,Positive,
1950520,1.99,1,Hobbyist,Negative,
1955010,1.99,1,Hobbyist,Negative,
1925270,1.99,1,Hobbyist,Negative,
1739420,1.99,1,Hobbyist,Positive,
1929200,1.99,1,Hobbyist,Negative,
1927580,1.99,1,Hobbyist,Mixed,
1875800,1.99,1,Hobbyist,Positive,
1891570,1.99,1,Indie,Negative,
1892500,1.99,1,Hobbyist,Negative,
1880180,1.99,1,Hobbyist,Negative,
1855340,1.99,1,Hobbyist,Positive,
1870570,1.99,1,Hobbyist,Negative,
1780310,1.99,1,Hobbyist,Negative,
1859540,1.99,1,Hobbyist,Negative,
1513260,1.99,1,Hobbyist,Negative,
1835070,1.99,1,Hobbyist,Negative,
1871810,1.99,1,Indie,Mixed,
1819040,1.99,1,Hobbyist,Negative,
1842200,1.99,1,Hobbyist,Mixed,
1837700,1.99,1,Hobbyist,Negative,
1842190,1.99,1,Hobbyist,Positive,
1803380,1.99,1,Hobbyist,Mixed,
1553210,1.99,1,Hobbyist,Negative,
1758260,1.99,1,Hobbyist,Negative,
1830760,1.99,1,Hobbyist,Negative,
1775430,1.99,1,Hobbyist,Negative,
1584970,1.99,1,Hobbyist,Negative,
1832980,1.99,1,Hobbyist,Negative,
1834140,1.99,1,Indie,Positive,
1827780,1.99,1,Hobbyist,Mostly Negative,
1827310,1.99,1,Indie,Mixed,
1832280,1.99,1,Hobbyist,Positive,
1818810,1.99,1,Hobbyist,Mostly Positive,
1813570,1.99,1,Hobbyist,Mixed,
1818820,1.99,1,Hobbyist,Mixed,
1823070,1.99,1,Hobbyist,Mixed,
1824750,1.99,1,Hobbyist,Positive,
1815140,1.99,1,Hobbyist,Negative,
1713160,1.99,1,Hobbyist,Negative,
1783150,1.99,1,Hobbyist,Negative,
1635480,1.99,1,Hobbyist,Negative,
1601750,1.99,1,Hobbyist,Positive,
1728310,1.99,1,Hobbyist,Negative,
1792860,1.99,1,Hobbyist,Negative,
1776500,1.99,1,Hobbyist,Negative,
1766300,1.99,1,Hobbyist,Negative,
1642480,1.5,1,Hobbyist,Positive,
1738140,1.6,1,Hobbyist,Mixed,
1786680,1.99,1,Hobbyist,Negative,
1397180,1.99,1,Hobbyist,Negative,
1786250,1.99,1,Hobbyist,Mixed,
1745340,1.99,1,Hobbyist,Negative,
1767550,1.99,1,Hobbyist,Negative,
1770360,1.99,1,Indie,Mixed,
1768000,1.99,1,Hobbyist,Mixed,
1735640,1.99,1,Hobbyist,Positive,
1270020,1.99,1,Hobbyist,Negative,
1749260,1.99,1,Hobbyist,Positive,
1747490,1.99,1,Indie,Negative,
1009260,1.99,1,Hobbyist,Negative,
1739560,1.99,1,Hobbyist,Positive,
1733400,1.99,1,Hobbyist,Positive,
1696740,1.99,1,Hobbyist,Negative,
1638730,1.99,1,Hobbyist,Negative,
1692630,1.99,1,Hobbyist,Negative,
1700450,1.99,1,Indie,Mixed,
1694020,1.99,1,Hobbyist,Negative,
1686600,1.99,1,Hobbyist,Negative,
1651580,2.0,1,Hobbyist,Negative,
1679770,1.99,1,Hobbyist,Negative,
1408150,1.99,1,Hobbyist,Negative,
1411090,1.99,1,Hobbyist,Negative,
1589720,1.99,1,Hobbyist,Negative,
1668810,1.99,1,Indie,Mostly Negative,
1657540,1.99,1,Hobbyist,Negative,
1671060,1.99,1,Hobbyist,Positive,
1646000,1.99,1,Hobbyist,Positive,
1622990,1.99,1,Hobbyist,Negative,
1299960,1.99,1,Hobbyist,Negative,
1608620,1.99,1,Hobbyist,Negative,
1550780,1.95,1,Hobbyist,Negative,
1515920,1.99,1,Hobbyist,Positive,
1639520,1.99,1,Indie,Mostly Negative,
1625280,1.99,1,Hobbyist,Positive,
1415840,1.99,1,Hobbyist,Negative,
1613230,1.99,1,Hobbyist,Positive,
1577380,1.99,1,Hobbyist,Negative,
1605530,1.99,1,Hobbyist,Negative,
1602140,1.99,1,Hobbyist,Negative,
1539270,1.99,1,Hobbyist,Negative,
1581850,1.99,1,Hobbyist,Negative,
1593570,1.99,1,Hobbyist,Negative,
1595790,1.99,1,Hobbyist,Positive,
1595850,1.99,1,Hobbyist,Negative,
1589420,1.99,1,Hobbyist,Negative,
1589970,1.99,1,Hobbyist,Negative,
1554020,1.49,1,Hobbyist,Negative,
1549780,1.99,1,Hobbyist,Negative,
1496110,1.99,1,Hobbyist,Negative,
1449040,1.99,1,Hobbyist,Negative,
1568560,1.99,1,Hobbyist,Negative,
1518990,1.99,1,Hobbyist,Positive,
